,smiles
361,OCc1nnc(SCc2ccc(F)c(Br)c2)n1C1CC1
362,CNC(=O)c1ccc(NC(=O)c2cccc(F)c2F)cc1
363,O=C(COc1ccc2c(c1)CCC2)Nc1nnc(-c2ccccn2)o1
364,Cc1cccc(NC(=O)CC(C#N)c2cccc(C)c2)c1
365,CC(C)N(C(=O)c1cc(F)c(F)c(F)c1)c1ccccc1
366,CCCC(=O)NC(CC)c1nc2ccccc2n1C
367,Cc1cc(C(=O)NCCCOC(C)C)c2ccccc2n1
368,c1ccc2[nH]c(C3CCCCCN3Cc3ccncc3)nc2c1
369,O=C1COc2c(Br)cc(Cl)cc2N1
370,COc1ccc(NC(=O)NC2CCOc3c(Cl)cccc32)cn1
371,Cc1onc(-c2ccccc2)c1C(=O)N(C)CCc1ccc(F)cc1
372,Cc1nn(-c2nc3ccccc3[nH]2)c2c1C(CC#N)CCC2
373,CCNC(=O)Cc1csc(-c2cccc(F)c2)n1
374,CCOc1ccccc1NC(=O)c1ccc(NCC(=O)NC)cc1
375,CC1CC(C)CN(C(=O)c2cc(-c3ccco3)on2)C1
376,Cn1ccc(C(=O)N2CCC(Cc3nc4ccccc4s3)CC2)n1
377,Cc1ccc(-n2nnc(C(=O)Nc3nccs3)c2C)cc1
378,COc1ccccc1Cc1nnc(NC(=O)c2ccccc2Cl)o1
379,C=CCNC(=O)c1ccc(NC(=O)NC(C)c2ccccn2)cc1
380,O=C(CN1CCN(c2ccc3nncn3n2)CC1)Nc1nccs1
381,CSc1ncc(CN(C)c2ncccc2OC(F)F)cn1
382,COc1ccc(-c2n[nH]c(-c3ccncc3)n2)cc1N
383,Cc1nc(N(C)Cc2nc(-c3cccnc3)no2)c2cnn(C)c2n1
384,CC(C)c1cc(C(=O)NCc2csc(C3CC3)n2)n[nH]1
385,Cc1cccnc1NC(=O)NCC1(c2ccc(F)cc2)CC1
386,COc1ccccc1CNC(=O)Cn1cccc(C)c1=O
387,CC(C#N)CN(C)C(=O)CCc1cccc(Br)c1
388,CCCCN(C)C(=O)Cn1cc(C#N)c2ccccc21
389,CCc1noc(C)c1C(=O)Nc1ccccc1-c1nc(C(C)C)n[nH]1
390,CC(C)CNC(=O)CCNC(=O)NC(C)c1cccc2ccccc12
391,Cc1nc2ccccc2n1CC(=O)N(C)CC(=O)N1CCOCC1
392,CC1CC(C)CN(S(=O)(=O)NCCNc2ncccn2)C1
393,CC(C#N)N1CCN(c2ccc(C#N)cc2Cl)CC1
394,CC(=O)Nc1nc(C2CCN(C(=O)CCC3CCCO3)CC2)cs1
395,CCn1cc(CN(C)C(=O)CCc2c(C)noc2C)cn1
396,O=C(Cc1cccc(F)c1F)N1CC2OCCN(CC3CC3)C2C1
397,CC(=O)N1CCCC1C(=O)Nc1ccc(OCCc2ccccc2)nc1
398,Cc1nonc1NC(=O)c1cccc(-n2cnnn2)c1
399,NC(=O)N1CCCC(C(=O)N2CCCC2C2CCCCC2)C1
400,O=C(NCc1nncn1-c1ccccc1)c1cc2ccc(Cl)cc2[nH]1
401,Cc1cnn(CCC(=O)Nc2cccc(-c3ccc4c(c3)OCO4)n2)c1
402,CN(C(=O)CN1CCOC2CCCCC21)C1(C#N)CCCCC1
403,O=C(C1CCOC1)N1CCOC(C(F)(F)F)C1
404,Cc1nnc(NC(=O)CSc2ccc(-c3ccno3)cc2)s1
405,O=C1C(N2CC=C(c3ccc(F)cc3)CC2)CCN1CC(F)(F)F
406,Cc1nc(C)c(C(=O)N2CC(c3ccccc3C)CC2C)s1
407,CCCCNC(=O)c1ccc(CNC(=O)c2cc(C)on2)cc1
408,Cn1nc(C(=O)N2CCOC(c3nc(C(C)(C)C)n[nH]3)C2)ccc1=O
409,O=C(c1ccccc1)N1CCC(c2nc3ccccc3[nH]2)CC1
410,COc1cccc(NC(=O)CSc2nnc(SC)s2)c1
411,CC(C)COc1ccc(C(=O)NCC(N)=O)cn1
412,COc1ccc(Cc2noc(Cn3nc(C)nc3C)n2)cc1
413,CCc1ccc(C(=O)N2CCCC2C(=O)NCc2ccco2)o1
414,COCCN(CC(=O)N1CCC(C)CC1)CC(F)(F)F
415,CCCn1nc(-c2ccccc2)cc1C(=O)NCc1ccncc1
416,O=C(c1cscn1)N1CCc2ncnc(-c3ccoc3)c2CC1
417,Nc1c(C(=O)NC2CCCCCC2)nnn1-c1ccccc1Cl
418,Cc1nc(SCC(=O)Nc2cccc(Cl)c2Cl)oc1C
419,N#Cc1nnn(-c2ccc(F)cc2)c1COc1ccccc1
420,COc1ccccc1C(NC(=O)CCC(C)(C)C)c1ccccn1
421,O=C(CCSc1ccccc1Cl)NCCN1CCOCC1
422,Cc1nccc(N2CCCC3(C2)C(=O)Nc2ccccc23)n1
423,Cc1cccc(OCCCn2nnc(C#N)c2C2CCC2)c1
424,Cc1cccc(C(=O)N2C3CCC2CC(O)(c2cccnc2F)C3)n1
425,COc1ccc(C2CCCN2C(=O)C2CC(=O)N(C)C2)c(OC)c1
426,COc1cc(C(=O)Nn2cnc3ccccc3c2=O)on1
427,CC(C)(C)c1nc(COc2ccccc2C#N)no1
428,CC(C)(C)C(NC(=O)c1ccc2c(c1)NC(=O)CS2)C(N)=O
429,CC(=O)NCC1CCCN(C(=O)NCc2cnc(C)s2)C1
430,CCNC(=O)c1ccc(CNC(=O)NCCC(C)C)cc1
431,Cc1n[nH]cc1CNc1nc2ccccc2n1C1CC1
432,C=CCCC(=O)N1CCCC(C(=O)NC2CC2C)C1
433,Nc1cccc(CCN(CCO)c2ccccc2)c1
434,Cc1cc(C)c(NC(=O)CSc2ccccn2)c(C)c1
435,O=C(NCCSc1cn[nH]n1)C1CC2CCC1C2
436,Cc1cc2nc(NCCCN3CCOCC3)c3ccccc3n2n1
437,CC(=O)Nc1ccc2[nH]c(-c3cccc(F)c3)nc2c1
438,CC1(C)Cc2nc3oc4c(NCCCCO)ncnc4c3cc2CO1
439,CN(C)C(=O)CCNC(=O)NCC1CCOC1
440,Cc1cccc2nc(CNC(=O)c3cccnc3SC(F)F)n(C)c12
441,COCc1ccccc1C(=O)NC1CCCN(C(=O)OC(C)(C)C)C1
442,Cc1ccc(OCC(=O)NCc2cnn(Cc3ccccc3)c2)cc1
443,Cn1ccc(-c2nnc(NC(=O)Cc3ccc4c(c3)OCO4)o2)n1
444,CC(=O)NCC1CN(CC(=O)N(c2cnn(C)c2)C2CC2)CCO1
445,COc1ccc(Cl)cc1CN(C)S(=O)(=O)N1CCCCC1
446,CN(CC(=O)NC(C)(C)C)C(=O)c1ccc(N)cc1
447,Cc1cc(=O)c(C(=O)N(C)C2CCCN(c3cccnn3)C2)c[nH]1
448,Cc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1-n1cnnn1
449,Cc1cccc(OCCSc2nncn2C)c1
450,CC1(C)Oc2ccc(NC(=O)c3ccc(-n4cccn4)cc3)cc2O1
451,COc1ccc(CNC(=O)C2CC(=O)N(C(C)C)C2)cc1OC
452,Cc1nn(-c2nc3ccccc3[nH]2)c(C)c1C(C)C#N
453,CC(C)(C)c1cc(NC(=O)CSc2nncn2C2CC2)on1
454,NC(=O)c1ccn(-c2ccccc2NCc2cccc3cccnc23)n1
455,CC1COCCN1C(=O)NC1CCCc2occc21
456,CC(C)c1nc(-c2ccc(-c3ccn[nH]3)cc2)no1
457,C=CCNC(=O)c1onc(-c2ccc(Br)cc2)c1N
458,COCC(NC(=O)c1[nH]c2ccc(F)cc2c1C)C(N)=O
459,NC(=O)c1ccc(NC(=O)Cc2ccc3c(c2)CCCC3)cc1
460,O=C(Nc1ccc2c(c1)COC2)c1ccc(-c2cscn2)cc1
461,Cc1ccc(CC2CCCN2C(=O)CCCn2cncn2)cc1
462,Cc1ccc(Cl)cc1N1CCN(C(=O)c2ccnn2C)CC1
463,Cc1ncsc1C(=O)N1CCC2(CCC(=O)N(CC3CC3)C2)CC1
464,Cn1cc(NC(=O)CCCc2nc3ccccc3c(=O)n2C)cn1
465,COc1ccnc(NC(=O)c2ccccc2C(F)(F)F)c1
466,CC(C)(C)c1ccc(C2CCCN2Cc2nnc(C3CC3)o2)cc1
467,O=C(c1ccccn1)N1CCn2nnc(COCC3CC3)c2C1
468,Nc1ccc(NC(=O)Cc2cccc(Cl)c2)nc1
469,CN(C)C(C)(C(N)=O)c1ccc(-c2ccccc2)cc1
470,Cc1nc(CN2CCN(Cc3cnc(C(C)(C)C)s3)CC2)oc1C
471,CCCN1C(=O)CCc2cc(NC(=O)CC(C)(C)C)ccc21
472,CN(CC(=O)NC1CC1)C(=O)CSc1cccc2cccnc12
473,Cn1nc(-c2ccc(Cl)cc2)c(CCC#N)c1N
474,COc1cc2c(cc1OC)CN(C(=O)CCCc1nc(C)no1)CC2
475,Clc1c(-c2nn3c(C4CC4)nnc3s2)ccc2ccccc12
476,COc1cccc(CC(=O)N2CCN(C(=O)c3ccoc3)CC2)c1
477,O=C(c1nc(-c2cnccn2)no1)N1CCc2cc(F)ccc2C1
478,CCc1ccc(-c2ccc(C(=O)N3CCC(n4cnnc4)CC3)o2)cc1
479,Cc1nc(CCNC(=O)N2CCOC(C(=O)NC3CCCC3)C2)cs1
480,COCc1ccccc1CNC(=O)CN1CCOC(C)(C)C1
481,CC(NC(=O)c1ccc(-c2ccccc2)cc1)C(N)=O
482,Cc1ccc(-n2cc(C)c(-c3nc(-c4ccncc4)no3)n2)cc1
483,O=C(Cn1ncn2nc(-c3ccco3)cc2c1=O)N1CCCC1
484,N#Cc1ccccc1Cc1c(C#N)ncnc1C(F)(F)F
485,Cc1nc(C)c(C(=O)N(C)c2ncc(Cl)cc2Cl)o1
486,COc1ccccc1C(=O)NC(C(=O)NCc1ccco1)C(C)C
487,Cc1cc(C)n(-c2ncc(NC(=O)C3CCCO3)cn2)n1
488,CC(CC#N)N(C)Cc1cccc(OCc2cccc(F)c2)c1
489,Cc1ncc(CNC(=O)Nc2ccn(Cc3ccncc3)n2)s1
490,CCN(C(=O)c1scnc1C)c1cccnc1
491,CCCC(=O)Nc1cnc(N2CCOCC2)nc1
492,O=C(Nc1ccc(-n2cncn2)nc1)C1COc2ccc(F)cc2C1
493,Cc1nc(-c2ccc(NC(=O)NCc3ccco3)cc2)cs1
494,OCCCC1CN(Cc2cc3c(cc2Cl)OCO3)CCO1
495,Cc1csc(NC(=O)N2CCc3cc(F)ccc3C2)n1
496,CC(C)Oc1ccc(C(=O)NCc2ccc(NC(N)=O)cc2)cc1
497,CC(=O)Nc1ccc(SCc2cc(C)on2)cc1
498,COCCNC(=O)CCNC(=O)Nc1cccc(Cl)c1
499,CCC(=O)NCCc1ccc2c(c1)CC(C)N2C(C)=O
500,CCCC(=O)NCC(=O)Nc1ccc(C(=O)NC(C)(C)CC)cc1C
501,CC(C)(C)C(=O)NCC1CCN(C(=O)C2CC2)CC1
502,CC(C)c1cc(C(=O)NCC#CCN2CCOCC2)n[nH]1
503,CCc1nnc(NC(=O)CCc2nc(-c3ccco3)no2)s1
504,COc1ccccc1CNC(=O)Cn1nc(C)nc1-c1ccccc1
505,Cc1c(-c2nc(-c3ccncc3)no2)nnn1-c1ccc(F)cc1
506,Cn1c(SCC(=O)NCc2ccc(F)cc2)nnc1C1CC1
507,CC(C)CCNC(=O)c1cn(C)c2cccc(N)c2c1=O
508,O=C(Nc1cccnc1)c1ccc2c(c1)NC(=O)C1CCCN21
509,Cc1nc(C)n2ccn(CCc3ccccc3)c(=O)c12
510,COc1ccc(CNC(=O)CSc2nc3ccccc3o2)cc1
511,COc1cc(NC(C)c2ccc3c(c2)CCC(=O)N3)ncn1
512,CCN1CCN(c2ccc(NC(=O)c3ccnn3C(C)C)cn2)C1=O
513,Cc1nnc(NC(=O)c2nccnc2N)c2ccccc12
514,CCCNC(=O)CN1CCN(c2cccc(C)c2C)C1=O
515,Cc1noc(C)c1CC(=O)NC1CCCN(c2ccccc2F)C1=O
516,CN(C(=O)c1ccc(F)c(F)c1)C1CCCCC1
517,O=C(Nc1ccccn1)NC1CCc2cc(F)ccc21
518,CC(C(=O)NCCc1ccc(Cl)cc1)N1CCn2c(nn(C)c2=O)C1
519,Cc1cc(C)c(NC(=O)Cn2c(N)nc(C)cc2=O)c(C)c1
520,COc1ccccc1OCC#CCNC(=O)c1cn(C)nn1
521,O=C(Cn1nc(C(=O)N2CCCC2)ccc1=O)Nc1ccccc1F
522,Cc1cccc(C)c1OCC(=O)Nc1ccccc1C#N
523,NC(=O)C1CCN(C(=O)c2cnn(-c3ccccc3F)c2)CC1
524,CN(C(=O)c1ccc(-n2ccnn2)cc1)c1ccccc1
525,Cc1cccc(-c2noc(CN3C(=O)COc4cc(C)ccc43)n2)c1
526,CN1CC2(CCCCN2C(=O)c2ccc3[nH]ccc3c2)CC1=O
527,Cc1nc(Cn2ccnc2-c2cnc(N3CCOCC3)s2)cs1
528,CC(C)c1ncc(Cl)c(C(=O)N2CCN(CC(F)F)CC2)n1
529,Cc1ccc(CCNC(=O)NCC(=O)N(C)Cc2cnn(C)c2)cc1
530,COc1ccc(OC)c(NC(=O)c2snnc2-c2ccccc2)c1
531,CS(=O)c1ccccc1C(=O)NCc1ccccc1Cn1cccn1
532,Cc1cccc(NC(=O)Nc2cc(F)c3[nH]c(=O)ccc3c2)c1
533,O=C(NC1CCN(c2c(F)cccc2F)C1)c1cccnc1
534,Cc1noc(CCCC(=O)NCc2cscn2)n1
535,CCN(C(=O)c1cccc(Cn2cccn2)c1)c1c(C)noc1C
536,CN(C)S(=O)(=O)N(C)CCc1ccc2c(c1)OCO2
537,Cc1cc(C)c(NC(=O)CN(C)C(=O)Cc2cccc(F)c2)c(C)c1
538,CC(=O)Nc1cccc(NC(=O)C2CC(=O)N(CC(F)(F)F)C2)c1
539,O=C(CSc1nnnn1C1CC1)N1CCCCC1
540,COc1ccccc1CNC(=O)CSc1nc2ccccc2[nH]1
541,CCN(CC)C(=O)c1cccc(NC(=O)COc2ccccc2)c1
542,CC(O)CN1CCN(C(=O)C2CC2c2cccnc2)CC1
543,CC1CCCCN1C(=O)C1CCN(c2ccc3nncn3n2)CC1
544,Cc1ccc(Oc2ccc(NC(=O)c3cn4cccnc4n3)cc2)cc1
545,COc1ccccc1NC(=O)c1ccc(OCc2ccccc2)nc1
546,O=C(CSc1nc2ncccc2[nH]1)N(Cc1ccccc1)C1CC1
547,CC(C)NC(=O)CCCCSc1ccc(F)cc1
548,CC(C(=O)Nc1nc2c(s1)Cc1ccccc1-2)n1cccn1
549,CC(C)c1ccc(C(=O)NCCc2n[nH]c(-c3ccccn3)n2)cc1
550,O=C(NCCOc1cccc2c1OC(C(F)(F)F)C2)c1ccon1
551,O=C(NC1Cc2ccccc2C1)NC1CCN(c2ccccc2)C1=O
552,CN(C(=O)C1CCOC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
553,O=C(CC12CC3CC(CC(O)(C3)C1)C2)N1CCCC(n2cccn2)C1
554,Cc1nc(CNC(=O)CNC(=O)c2cc3occc3n2C)n[nH]1
555,Cc1cccc(NC(=O)N2CCC(n3cc(C)cn3)CC2)c1
556,Cc1cc(C(=O)NCC2(O)CCCCC2)c(C)n1-c1nccs1
557,COc1cccc(OC)c1C(=O)Nc1ccc(F)cc1F
558,O=C(NCc1ccccn1)c1cnc2c(c1)c(=O)[nH]c(=O)n2C1CC1
559,C=CCN(C(=O)c1nn(C)c2ccc(Cl)cc2c1=O)C(C)C
560,CNC(=O)NCc1cn(-c2ccccc2)nc1-c1ccccc1
561,CN(CCC#N)C(=O)Nc1cccc(OCC(F)(F)F)c1
562,CCc1nc(CNCCc2ccc(F)cc2)cs1
563,COc1cc(F)ccc1NC(=O)c1cnc(-c2cnn(C)c2)s1
564,CC(C)c1ccc(-c2nnc(SCC(=O)N3CCOCC3)o2)cc1
565,CC(C)c1nc(CC(=O)Nc2n[nH]c(Cc3ccccc3)n2)cs1
566,CCn1nnc2c(N3CCN(c4ccccc4)CC3)ncnc21
567,COc1cccc(CN2CCCC(c3nnc4n3CCC4)C2)c1
568,COc1ccc(NC(=O)c2cnn(-c3ccccc3)c2)cn1
569,CN(Cc1nc2ccccc2[nH]1)C(=O)CC1=CCCCC1
570,CCOc1ccccc1CCC(=O)N1c2ccccc2CC1C(N)=O
571,Cn1ncc2c(N3CCCN(c4cccnn4)CC3)ncnc21
572,COc1cccc(C2CC2C(=O)N2CCC(=O)Nc3ccccc32)c1
573,CCOC(=O)N1CCN(C(=O)c2cnc(C)cn2)CC1
574,COc1ccc(Cl)cc1NC(=O)c1ccnc(OC2CCC2)c1
575,COc1ccc(NC(=O)c2ccoc2)cc1OC1CCCC1
576,CC(C)n1cc(NCc2ccc(Oc3cnccn3)cc2)cn1
577,Fc1ccc(-n2ncc3c(N4CCCCC4)ncnc32)cc1F
578,Cc1ccc(C(O)(CC(=O)NCCn2ccnc2)C(F)(F)F)o1
579,COCCCn1ccc(Nc2ccnc(C(F)(F)F)n2)n1
580,CCCC(C)CN(CC)C(=O)C1CC(=O)N(c2ccccc2)C1
581,N#Cc1cccc(S(=O)(=O)Oc2ccc(F)cc2F)c1
582,COc1ccc(F)c(NC(=O)NC(C)c2ccc(C#N)cc2)c1
583,Cc1cccc(OS(=O)(=O)c2ccc(CO)cc2)c1C
584,Cc1ccc(OCC(=O)Nc2ccccc2N)cc1C
585,O=C(Cn1c(SC(F)F)nc2ccccc21)NCc1ccco1
586,c1ccc(-c2ncc(CN3CCOC(c4nccs4)C3)s2)nc1
587,Cc1noc(C)c1CN(C)C(=O)Nc1cccnc1-n1cncn1
588,COc1cc(NC(=O)c2ncoc2C2CCCO2)cc(OC)c1
589,O=C(CCSc1ccc(F)cc1)NCCc1ccco1
590,Cc1cccnc1NC(=O)c1cncc(C(=O)NCc2ccccc2)c1
591,COc1ccc(C(C)(C)C)cc1NC(=O)c1cnc2n(c1=O)CCS2
592,Cc1nc(CNC(=O)CCc2cc3ccccc3o2)c(C)s1
593,CCC(OCC(F)(F)F)C(=O)N1CCN(CCOC)C(=O)C1
594,Cc1c(CN2CC(C)OC(c3ccccc3)C2)cc(C#N)n1C
595,CCOc1ccc(CC(=O)NCC(=O)NC2CCCCC2)cc1
596,CCCN(CCC)C(=O)c1ccc2c(c1)nnn2Cc1ccccc1
597,CCN(CC)c1cccc(C(=O)Nc2cccc(NC(C)=O)c2C)c1
598,CCOc1ccccc1CNC(=O)Nc1ccc(F)cc1F
599,Cn1c(CNC(=O)Nc2ccc(F)cc2F)nc2ccccc21
600,CC(C)N1CCC(NC(=O)c2ccc(Cn3ccnc3)cc2)C1=O
601,O=C(Nc1cnn(Cc2ccccc2)c1)C1CCCO1
602,Brc1ccccc1-c1ccnc2ncnn12
603,CC(CN1CCCC1=O)NC(=O)c1cn2cccnc2n1
604,Cn1cc(NC(=O)NCc2cnn(Cc3ccccc3)c2)cn1
605,CCc1cnc(CN(C)C(=O)NCc2ccnn2C)s1
606,CC(=O)N1CCCC1C1CCCN1C(=O)COCc1ccccc1
607,Nc1cc(=O)[nH]c(=O)n1CCc1c[nH]c2ccccc12
608,O=C(Nc1cccc(Cl)c1)OCC(F)(F)F
609,Cc1[nH]c2ncnn2c(=O)c1CCC(=O)Nc1ccc2ccccc2c1
610,O=C1NCCN(Cc2[nH]nc3c2CCCC3)C1c1ccccc1Cl
611,COCCCNC(=O)c1onc(-c2ccccc2F)c1N
612,Cc1ccc(C(=O)N2CCOCC2)cc1NC(=O)CCc1ccccc1
613,O=C(CO)N1CCN(C(=O)Cc2ccc(-c3ccccc3)cc2)CC1
614,Cc1cccnc1CNC(=O)N(C)Cc1ccco1
615,Cc1cnc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cn1
616,CCCCC(CC)C(=O)N(C)CC(=O)N1CCOCC1
617,COc1ccc(C(O)C(=O)Nc2ccc(C)cc2F)cc1
618,COc1ccc(F)cc1C(=O)Nc1cccc(NC(=O)CNC(C)=O)c1
619,CC(O)c1cccc(NC(=O)N2CCC(Oc3cccnc3)CC2)c1
620,Cc1ccc(S(=O)(=O)Oc2ccc3c(c2)ncn3C)c(F)c1
621,Cc1nc(CC(=O)N(C)Cc2ccccc2N2CCOCC2)cs1
622,O=C(NCC1(c2ccc3c(c2)OCO3)CCOCC1)c1cccnc1
623,CCOCc1ccccc1NC(=O)N1CCOCC1CC(C)C
624,COc1cccc(CCC(=O)Nc2ccc(CNC(N)=O)cc2)c1
625,CC(NC(N)=O)C(=O)NC1(C)Cc2ccccc2C1
626,COc1ccc(S(=O)(=O)Oc2ccc(-n3cnnn3)cc2)cc1
627,Cc1cccc(NC(=O)c2cncc(N)c2C)c1C
628,CCCN(Cc1ccccc1N)C(=O)c1ccc(=O)[nH]c1
629,COc1ccc(C(=O)NC(C)c2nc3ccccc3[nH]2)nn1
630,O=C(Nc1ccc(N2CCCC2=O)cc1)N1CCC2CCCCC2C1
631,Cc1ccc(CNC(=O)c2cccc3nscc23)cc1
632,Cn1cc(Br)c(=O)c(NC(=O)C2CCOCC2)c1
633,COc1ccc(CNC(=O)c2cc(C)ccc2N2CCCC2=O)cc1
634,CN(CCc1noc(C2CC2)n1)C(=O)C(C)(C)c1cccc(F)c1
635,Cc1occc1CN(C)S(=O)(=O)N(C)CCC#N
636,COc1ccc2nc(C(=O)N3CCC(O)CC3)ccc2c1
637,CCOc1cccc2cc(C(C)NC(=O)NCc3ccco3)oc12
638,Nc1ccc(Cl)c(NC(=O)Nc2ccccc2)c1
639,Cc1cc(C(=O)N2CCNC(=O)C2)c(=O)n(-c2ccccc2)n1
640,Cc1cc(-n2c(C)cc(-c3csc(NC(C)C)n3)c2C)no1
641,CC(C)NC(=O)N1CCC(NC(=O)c2cc3cccnn3n2)CC1
642,O=C(CCSc1nc2ccccc2s1)NC1CC1
643,COc1ccc(-c2nc(Cc3c[nH]cn3)sc2C)cc1F
644,O=C(c1ccccc1-n1cccn1)N1CCCC1c1ccc[nH]1
645,N#Cc1ncn(CC(O)c2ccc(C(F)(F)F)cc2)n1
646,Cc1csc(CNC(C)(C)c2nc(C)c(C)s2)n1
647,O=C(Nc1ccc(-n2ccnc2)nc1)C1CCCO1
648,O=C(NCCNc1ncccn1)c1cnn2c1OCCC2
649,CCN(C(=O)CN1CCN(c2ccc(F)cc2)C1=O)c1ccccc1
650,COc1ccc(OC)c(C2CCN(C(=O)CCc3ccccn3)C2)c1
651,COCCN(Cc1ccc(C#N)cc1)C(=O)C1CC1c1ccccc1
652,COC(C)C(=O)Nc1ccccc1N1CC(C)OC(C)C1
653,Nc1cccc(NC(=O)Cn2c(=O)oc3ccccc32)c1
654,CC(C)(C)C(=O)N1CCC(C(=O)N2CCc3nocc3C2)CC1
655,CC(C)(C)C(C#N)NC(=O)c1ccc(OCC(F)F)nc1
656,Cc1cccc(NC(=O)c2cc3cc(F)ccc3[nH]2)n1
657,CN1CCN(C(=O)CC2CSc3nc4c(c(=O)n32)CCCC4)CC1
658,COc1c2ccc(C(=O)N3CCOCC3)cc2nn1C
659,Cc1cnc2n(c1=O)CC(C(=O)NCc1cccnc1)CS2
660,O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)C1CCOC1
661,CCn1nc(NCC=Cc2ccccc2)cc1C1CC1
662,CCN(CC)C(=O)NCc1ccc(CN2CC(C)OC(C)C2)cc1
663,O=C(c1ccc(Cn2cc(Cl)cn2)o1)N1CCOCC1C1CC1
664,CC(CC(=O)N1CCN(c2ccccc2)CC1)C(N)=O
665,Cc1nc(C(=O)N2Cc3cnn(Cc4ccc(F)cc4)c3C2)cs1
666,COc1cccc(CN(C)C(=O)CCN2CCOC2=O)c1
667,CCC1C(=O)NCCN1C(=O)CC(C)c1c(C)n[nH]c1C
668,CCc1nsc(N2CCCN(C(=O)Nc3cnccc3C)CC2)n1
669,CCn1nc2c(cc1=O)CN(c1nccc(C)n1)CC2
670,c1cnc2c(-c3ccc4nc(C5CC5)[nH]c4c3)cnn2c1
671,c1ccc(Cn2ccnc2CSc2cc3ccccc3cn2)cc1
672,CCCn1nc(C)c(C(=O)Nc2cccc(C)c2)c1C
673,Cc1ncccc1C1NCCc2c1ccc1cc[nH]c21
674,N#Cc1cccc(NC(=O)c2cc3cc(F)ccc3[nH]2)c1
675,Cc1cccc(C)c1NC(=O)CNC(=O)Nc1ccc2c(c1)COC2
676,CCOc1ccccc1OCC(=O)Nc1cccc(NC(C)=O)c1C
677,CC1CCCCN1C(=O)Cn1c(N)nc2ccccc21
678,O=C(NCc1ccccc1)c1c2c(nc3ccccc13)CCC2
679,COc1cc(CNC(=O)N2CCCC(NC(N)=O)C2)ccn1
680,CN(C)c1cccc(OS(=O)(=O)c2ccc(Cl)cc2C#N)c1
681,CC(CNC(=O)c1cccc(OCC(N)=O)c1)Cn1cccn1
682,CC(O)(CNC(=O)c1cc[nH]c1)c1ccc(Cl)cc1
683,Cc1ncc(C(=O)Nc2ccc(F)cc2F)c(N)n1
684,CC(O)CNC(=O)c1cccc(OCc2cn3ccccc3n2)c1
685,Cc1n[nH]c(C)c1C(C)CC(=O)N1CCN(c2cccc(Cl)c2)CC1
686,CC(C)c1nc(C(C)NC(=O)c2cc3ccccn3c2)cs1
687,CCn1cc(NCc2c(F)cccc2Cl)cn1
688,COc1ccc(F)cc1C(O)CNc1c(C)cccc1C
689,COC(=O)Nc1nc(CC(=O)Nc2cccc(C)n2)cs1
690,CCOCCCNC(=O)Cc1c(C)nc(C)[nH]c1=O
691,O=c1oc2cccnc2n1CCSc1nc(-c2ccccn2)n[nH]1
692,N#Cc1cc(F)c(NCC(=O)N2CCCC2)c(F)c1
693,CCOc1ccc(C(=O)N2CCC3(CCC(N4CCCC4=O)C3)C2)o1
694,COCCc1nnc(NC(=O)c2c(-c3ccccc3)noc2C)s1
695,Cc1cccc(C)c1NC(=O)c1cc2cccc3c2n1CCS3
696,Cc1cc(NC(=O)Cn2cc(N)cn2)ccc1Br
697,Cc1nc(CNCC(O)c2ccccc2Cl)sc1C
698,Cc1ccc(C#N)c(SCn2nnc3ccccc3c2=O)n1
699,COc1ccc(CN2C(=O)C(O)(c3ccccc3)c3ccccc32)cc1
700,Cc1cnn(CCC(=O)N2CCN(c3ncc(Cl)cc3F)CC2)c1
701,O=C(CCc1cccnc1)Nc1nc(-c2ccc3c(c2)CCO3)cs1
702,NC(=O)Cc1ccc(NC(=O)c2ccnc(OC3CCC3)c2)cc1
703,CCCNc1ncnc(Nc2ccc(C(F)(F)F)cc2)c1N
704,COc1cccc(OCc2nc(-c3cnccn3)no2)c1
705,CCOC(=O)N1CCCN(C(=O)Nc2ccnc(CC)c2)CC1
706,CC(NC(=O)c1ccc(OCC(N)=O)cc1)C(=O)N1CCCCC1
707,CCC1CCCN(C(=O)c2cccn2C)C1CO
708,COc1cc(F)ccc1NCC(=O)Nc1c(C)nn(C(C)C)c1C
709,Cc1ccccc1N1CCN(C(=O)c2cnc3ccccn3c2=O)CC1
710,CC(C)(C)OC(=O)Nc1ccc2c(c1)NC(=O)CO2
711,C(=Cc1ccccc1)CNc1cccc(-c2nnnn2C2CC2)c1
712,CC(NC(=O)CN1C(=O)COc2ccc(Cl)cc21)C1CC1
713,CC(NCc1cc(=O)n2nccc2[nH]1)c1ccc(NC(=O)C2CC2)cc1
714,N#Cc1ccc(CNC(=O)N2CC(Oc3ccc(C#N)cc3)C2)cc1
715,O=C(CC1C=CCC1)N1CCN(C(=O)c2ccoc2)CC1
716,CCOc1ccc(NC(=O)COc2cccc(C(N)=O)c2)cc1F
717,CCNC(=O)c1cc(NC(=O)c2cnc(C)cn2)nc2ccccc12
718,Cc1cc(C)n2nc(C)c(C(=O)NCc3ccc4c(c3)OCO4)c2n1
719,COc1ccccc1OC(C)C(=O)N1CCN(C2CCCCC2)CC1
