,smiles
360,CCOCC(=O)N1CC2CC3CC(C2)C(OCc2ccncc2)C1C3
361,COc1ccccc1NC(=O)CNC(=O)Cc1ccccc1
362,COC(=O)c1ccc(CN2CCCCC2C(=O)OC)o1
363,CCOC(=O)CC1CCCCN1C(=O)CCc1ccccn1
364,O=C(Nc1nc(-c2cccnc2)cs1)c1ccnc(OC2CCC2)c1
365,CC(C)C(NC(N)=O)C(=O)NCc1ccccc1CO
366,O=C(CNC(=O)c1cccc2ccoc12)NCc1ccc(F)cc1
367,CC(=O)Nc1ccc(-c2ccc(O)cc2CC#N)cc1
368,CC1CCCCN1C(=O)CNc1cccc(N2CCCC2=O)c1
369,COc1cc(NS(=O)(=O)N2CCCCC2)cc(OC)c1
370,CCCCC1C(=O)N(C)CCN1C(=O)c1cccc(-c2noc(C)n2)c1
371,CCC(C)(C)NC(=O)COn1nnc2ccc(Cl)cc21
372,COC(=O)c1ccc2c(c1)[nH]c(=O)n2Cc1ccccc1C#N
373,COCCNC(=O)CN(C)S(=O)(=O)N1CC(C)OC(C)C1
374,COC(=O)c1cccc(NC(=O)CCS(=O)(=O)c2ccccc2)c1
375,Clc1cn[nH]c1-c1nn2c(Cc3ccccn3)nnc2s1
376,COc1cc(C(=O)N2CCCc3cccc(OC)c32)ccc1C
377,Cn1cc(C(=O)N2CCC3(CC2)OCCO3)c2ccccc2c1=O
378,COc1ccc(C(=O)N2CCCN(c3ccccc3C#N)CC2)cn1
379,c1ccc2c(c1)CCC21CN(Cc2cnc3ccsc3c2)CCO1
380,CNS(=O)(=O)c1ccc(C(=O)N(C)Cc2ccc(C)s2)cc1
381,O=C(NCC1(c2ccc(Cl)cc2)CCC1)c1ccc[nH]1
382,O=C(COc1cccnc1)NCCc1nc(-c2ccc(F)cc2)n[nH]1
383,Cc1cc(C)c(C)c(OCC(=O)N2CCC(=O)CC2)c1
384,O=C(COc1ccc2c(c1)C(=O)CC2)Nc1ccc2[nH]ncc2c1
385,CCC(C)(C)NC(=O)CSc1nnc(C(F)(F)F)n1N
386,CCNC(=O)C1CCN(c2nccc(CCC(F)(F)F)n2)C1
387,CCCS(=O)(=O)N1CCCC1C(=O)N=c1[nH]nc2ccccn12
388,COCCCNC(=O)C(C)N1CCc2c(nc(C)n2C2CC2)C1
389,CCNC(=O)C1CC(=O)N(c2ccnc(SC)n2)C1
390,COc1cccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc12
391,CCOC(=O)N1CCN(C(=O)c2cc(Br)c[nH]2)CC1
392,O=C(CCn1cnnc1)N(Cc1ccccc1)c1ccccc1
393,CCC(C)C(NC(=O)c1cnc(C2CCCO2)s1)C(N)=O
394,CN(Cc1ccc(F)cc1)C(=O)CCC(=O)N1CCOC(C)(C)C1
395,CN(C)C(=O)CN(C)S(=O)(=O)c1ccccc1N
396,CCOc1ccccc1-c1nnc(SCC(=O)N2CCCC2)o1
397,CC(C)CCNC(=O)Cn1nc2n(c1=O)CCCCC2
398,Cn1nc(CNS(=O)(=O)c2cccnc2)cc1-c1ccccn1
399,COc1ccc(C(O)CNC(=O)c2ccc(C(C)=O)cc2)cc1
400,CCCc1nc(CS(=O)(=O)c2ccc3ccccc3c2)no1
401,CCOc1ccc2c(c1)CCNC2c1ccncc1C
402,O=C(Nc1cccc(Cn2ccnc2)c1)c1ccccc1Br
403,Fc1cc2c(cc1F)N(Cc1cncs1)CCN2
404,CC(C)n1cnnc1SCc1noc2c1CCCC2
405,CC(Oc1ccc(C#N)cc1)C(=O)NC(C)c1cc2ccccc2o1
406,Nc1nn(-c2ccccc2)cc1C(=O)Nc1ncccn1
407,CCN(Cc1cnc2ccccn12)C(=O)c1cc(C(C)(C)C)nn1C
408,CC(C)c1cccc2cc3c(N)nn(CCO)c3nc12
409,CSc1ncc2c(=O)n(CC(=O)NC(C)C3CC3)cnc2n1
410,Cc1nc(Cn2c(=O)c3c(C)n[nH]c3n(C)c2=O)n(C(C)(C)C)n1
411,COc1ccc(OC(=O)c2cnn(C)c2-n2cccc2)cc1
412,COc1cc(OC)c(OC)cc1CNCC(F)(F)F
413,OC1COc2cc(C(F)(F)F)cc(Cl)c2C1
414,Cc1ccc(O)c2c1C(c1cccnc1OC(C)C)NCC2
415,O=C(CNc1ccc(F)c(F)c1F)N1CCCCCC1
416,COCCOc1ccccc1C(=O)Nc1cccc(C(N)=O)c1
417,O=C1C2CN(S(=O)(=O)C3CC3)CC2CN1c1ccsc1
418,COc1ccc(C)nc1NC(=O)c1cc(C(C)C)on1
419,Cc1ccc(OCC(=O)NCc2cccnc2)cc1C
420,COC(=O)c1cc(OC)ccc1OC(=O)c1ccn(C)c(=O)c1
421,COc1cc(C)ccc1OCC(=O)N1CCC(c2cccs2)CC1
422,Nc1ccc(Cl)c(C(=O)NC2(c3ccccc3)CCC2)c1
423,Cc1ccc(CN2CCC(OCC(C)C)CC2)s1
424,CN(c1nc2sccn2c1CO)C1CCOC1=O
425,CC(Sc1nncn1C)C(=O)NCC1(c2ccc(F)cc2)CC1
426,NS(=O)(=O)c1cccc(CNC(=O)C2CNC(=O)N2)c1
427,O=C(NCc1cn2cc(Br)ccc2n1)c1cccs1
428,O=C(Cn1c2ccccc2c(=O)c2ccccc21)OCC(F)(F)F
429,Cc1cc(NC(=O)CCc2nc(-c3cccs3)no2)c2ncccc2c1
430,CS(=O)(=O)NC1CN(C(=O)NC2CCCCCC2)CC1C1CC1
431,O=C1c2cccc(Br)c2OCCCC1(CO)CO
432,CCOc1ccc2cc(C(=O)Nc3nc[nH]n3)[nH]c2c1
433,CCN(Cc1cccc(F)c1)C(=O)c1cccnc1-n1cccn1
434,COc1ccc(C(=O)N(C)Cc2cccs2)cc1F
435,N#CC(C(=O)c1cc(=O)c2cc(Cl)ccc2o1)c1ccccn1
436,O=C(COC(=O)C1CC2C=CC1C2)Nc1cccc(F)c1
437,Cn1cc(COC(=O)c2cnn(-c3ccc(F)cc3)n2)cn1
438,Cc1cc(NC(=O)Nc2ccc(C)c(C)c2)n(C)n1
439,CC(C)N(Cc1ccccc1)C(=O)c1nc2ncccn2n1
440,O=C(c1cn2ccsc2n1)N1CCOc2ccccc21
441,CC(C)C(NC(=O)c1cccs1)C(=O)N1CCCCC1
442,COCCNC(=O)NCc1noc(-c2ccsc2)n1
443,CC(C)C(=O)Nc1cccc(NC(=O)NCc2ncc[nH]2)c1
444,Cc1ccoc1C(=O)Nc1nc2cc(Cl)ccc2n1C
445,O=C(Nc1ccnc2c1CCC2)c1cnc2ccccc2n1
446,CCC(=O)N1CCc2cc(C(=O)N(C)C3CCCCC3)ccc21
447,Cc1ccc(CN2C(=O)C(C(C)C)Oc3cc(N)ccc32)cc1
448,CCc1cc(NCCc2c(C)n[nH]c2C)n2nccc2n1
449,CN(C)C(=O)CNC(=O)c1c2c(nn1C)CCCC2
450,COc1ccc(C)cc1Cn1nc2n(c1=O)CCCCC2
451,CC(=O)NCc1ccc(C(=O)Oc2ccc(-n3cnnn3)cc2)s1
452,Cn1cc(CCC(=O)Nc2ccccc2C(F)(F)F)cn1
453,CCOc1ccc(OCC)c(NC(=O)c2cccc(-n3cnnn3)c2)c1
454,Cc1ccc(NC(=O)COC(=O)c2ccccc2C)c(O)c1
455,COc1ccc2c(c1)N(C(=O)Cn1c(C)c(C)sc1=O)CC2
456,COc1ccccc1NC(=O)N1CCc2nnc(Cn3cccn3)n2CC1
457,Cc1ccc(C)c(SCc2c(CO)nnn2CCCO)c1
458,O=C(NCc1cccc(Cl)c1)NCC(O)COc1ccc(F)cc1
459,Cc1nn(C)c(C)c1OCCOc1ccc(CC#N)cc1
460,CCN(CC(=O)Nc1cccc(NC(C)=O)c1)c1ccc(F)cc1
461,O=C(Nc1ccc(Cl)cc1F)c1cncn1-c1ccccc1
462,O=C(CCCN1C(=O)COc2ccccc21)Nc1ccccn1
463,C=CCNC(=O)Cc1cc(OC)ccc1Br
464,Cc1ccc(C)c(N(C(C)C(N)=O)S(C)(=O)=O)c1
465,Cn1nnnc1SCCC(=O)Nc1ncc(Cl)cc1Cl
466,Cc1csc(NC(=O)c2cn(C)c3ccccc23)n1
467,COc1cccc(CN(C)C(=O)CNc2cc(C)ccc2F)c1
468,Cc1nn2c(CNS(=O)(=O)C(C)C)c(-c3ccccc3)nc2s1
469,Cc1c(NC(=O)CCc2ccccc2)cccc1C(N)=O
470,c1csc(CNC(c2ccc3c(c2)OCO3)C2CC2)c1
471,Cn1ncn(-c2ccc(F)c(Cl)c2)c(=O)c1=O
472,Cn1cc(CC2CCN(C(=O)c3ccc4ccccc4c3)C2)cn1
473,CC1CCCCN1C(=O)CN1CCc2cc(F)ccc2C1
474,O=C(Nc1ccc(Oc2cccnc2)nc1)c1ccc[nH]1
475,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1
476,CC1CCCC(NC(=O)NCC2CN3CCCCC3CO2)C1C
477,CC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2cccc(C#N)c2)c1C
478,Cc1cc(C)cc(CCNC(=O)NCCC(=O)NC(C)C)c1
479,CCOc1cccc(C(C)NC(=O)c2ccc(=O)n(C)n2)c1
480,NC1C(=O)Nc2cc(Sc3ncn[nH]3)ccc21
481,COC(=O)CCCN1C(=O)C(C)Nc2cc(F)ccc21
482,Cn1cc(C(=O)Nc2ccccc2-n2ccnc2)c(C(C)(C)C)n1
483,Cc1ccc(OCC(=O)N(C)Cc2noc(C)n2)cc1
484,CC(NC(=O)c1n[nH]c2ccccc12)c1ccccc1
485,CC1CCC(NC(=O)Cc2csc(NC(=O)C(C)C)n2)CC1
486,CCc1c(C(=O)NCc2ccnn2C)cnn1Cc1ccccc1
487,CCn1nc(C)cc1C(=O)Nc1ccccc1C(=O)N1CCOCC1
488,COc1ccc2[nH]cc(C(=O)Nc3cccc(C)n3)c(=O)c2c1
489,Cc1csc(CNC(C)c2cccc(F)c2)n1
490,CC(C)(C)CCNC(=O)c1cc(-c2cccnc2)on1
491,Cc1cc(C(=O)Nc2nc3c(s2)CN(CC(C)C)CC3)nn1C
492,O=C(NCC1CN2CCCCC2CO1)c1cccc(-c2ccoc2)c1
493,CC(Oc1cccc(C#N)c1)C(=O)Nc1cccc2c1OCCO2
494,CCn1ccc(C(=O)Nc2nc(-c3ccc4c(c3)OCCO4)cs2)n1
495,CC(=O)c1ccc(NC(=O)c2cccn3cncc23)cc1C
496,CN(C)S(=O)(=O)c1cccc(NC(=O)CCOCC2CCCO2)c1
497,Cc1ccc(CN(C)C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)o1
498,CC(C)c1nnc(NC(=O)Nc2ccc(Cl)cc2)s1
499,CC(C1CC1)N(C)C(=O)NCc1ccnc(OC(C)(C)C)c1
500,Cc1cc(CN2CCN(C(=O)c3cn4c(C)cccc4n3)CC2)on1
501,Cc1cc(C)c(C)c(C(O)CCCC(=O)NC(C)(C)C)c1C
502,CCn1cc(NS(=O)(=O)c2ccc(N)cc2)cn1
503,Cn1c(=O)n(C)c2cc(C(=O)NC(C)(C)C#N)ccc21
504,Cc1cccc(OCc2nnc(SCC(=O)NC3CC3)o2)c1
505,OCc1cc(-c2ccc(-c3cc[nH]n3)cc2)cs1
506,Cc1cccc(NC(=O)CC(C#N)c2cccc(C)c2)c1
507,CC(C)N(C(=O)c1cc(F)c(F)c(F)c1)c1ccccc1
508,O=C(CNc1cc(F)cc(F)c1F)NCc1cccs1
509,COc1ccc(NC(=O)NC2CCOc3c(Cl)cccc32)cn1
510,Cc1onc(-c2ccccc2)c1C(=O)N(C)CCc1ccc(F)cc1
511,Cc1cc(Cl)ccc1S(=O)(=O)N(C)C(C)C
512,CCCCN(C)C(=O)Cn1cc(C#N)c2ccccc21
513,CC(C)CNC(=O)CCNC(=O)NC(C)c1cccc2ccccc12
514,CC1CC(C)CN(S(=O)(=O)NCCNc2ncccn2)C1
515,O=C(CCC(=O)Nc1ccc(O)cc1)NCc1ccccc1
516,O=C(c1cccs1)N1CCc2onc(Nc3cccnc3)c2C1
517,NC(=O)N1CCCC(C(=O)N2CCCC2C2CCCCC2)C1
518,Cc1nnc(NC(=O)CSc2ccc(-c3ccno3)cc2)s1
519,Cn1nc(C(=O)N2CCOC(c3nc(C(C)(C)C)n[nH]3)C2)ccc1=O
520,CC(C)COc1ccc(C(=O)NCC(N)=O)cn1
521,CN(Cc1csc(-c2cccs2)n1)C(=O)c1ccc(=O)[nH]n1
522,Nc1c(C(=O)NC2CCCCCC2)nnn1-c1ccccc1Cl
523,COC(=O)C(C)n1c(C(C)C)nc2c1NCCC2
524,O=C(OCc1nnc(-c2ccccc2)o1)c1cc(F)cc2[nH]cnc12
525,Cc1nc(SCC(=O)Nc2cccc(Cl)c2Cl)oc1C
526,Cc1nccc(N2CCCC3(C2)C(=O)Nc2ccccc23)n1
527,CC(C)(C)C(NC(=O)c1ccc2c(c1)NC(=O)CS2)C(N)=O
528,CC(=O)NCC1CCCN(C(=O)NCc2cnc(C)s2)C1
529,CCNC(=O)c1ccc(CNC(=O)NCCC(C)C)cc1
530,Cc1n[nH]cc1CNc1nc2ccccc2n1C1CC1
531,Cc1cccc2nc(CNC(=O)c3cccnc3SC(F)F)n(C)c12
532,Cn1ccc(-c2nnc(NC(=O)Cc3ccc4c(c3)OCO4)o2)n1
533,Cc1cc(=O)c(C(=O)N(C)C2CCCN(c3cccnn3)C2)c[nH]1
534,COc1ccccc1-c1csc(NC(=O)Cc2ccsc2)n1
535,Cc1cccc(OCCSc2nncn2C)c1
536,CC1(C)Oc2ccc(NC(=O)c3ccc(-n4cccn4)cc3)cc2O1
537,Cc1nn(-c2nc3ccccc3[nH]2)c(C)c1C(C)C#N
538,C=CCNC(=O)c1onc(-c2ccc(Br)cc2)c1N
539,Cc1ccc(Cl)cc1N1CCN(C(=O)c2ccnn2C)CC1
540,Cn1c(=O)c2c(ncn2CC(=O)NCC(C)(C)C(N)=O)n(C)c1=O
541,COc1ccnc(NC(=O)c2ccccc2C(F)(F)F)c1
542,CC(C)(C)c1ccc(C2CCCN2Cc2nnc(C3CC3)o2)cc1
543,COCCNc1ncnc2sc3c(c12)CCCC3
544,CCCOC(=O)C(C)n1cnc2sc(CC)cc2c1=O
545,Cn1nc(-c2ccc(Cl)cc2)c(CCC#N)c1N
546,Clc1c(-c2nn3c(C4CC4)nnc3s2)ccc2ccccc12
547,Cc1cc(C)cc(NC(=O)c2cc3sccc3n2C)c1
548,CCOC(=O)c1c(NC(=O)N(C)C(C)CC#N)sc(C)c1C
549,Cc1ccc(-n2cc(C)c(-c3nc(-c4ccncc4)no3)n2)cc1
550,COc1ccccc1C(=O)NC(C(=O)NCc1ccco1)C(C)C
551,CCCc1noc(CCC(=O)Nc2cc(S(C)(=O)=O)ccc2C)n1
552,CCN(C(=O)c1scnc1C)c1cccnc1
553,OCCCC1CN(Cc2cc3c(cc2Cl)OCO3)CCO1
554,CC(C)Oc1ccc(C(=O)NCc2ccc(NC(N)=O)cc2)cc1
555,CC(=O)Nc1ccc(SCc2cc(C)on2)cc1
556,Cc1c(-c2nc(-c3ccncc3)no2)nnn1-c1ccc(F)cc1
557,Cc1nc(C)n2ccn(CCc3ccccc3)c(=O)c12
558,COc1ccc(CNC(=O)CSc2nc3ccccc3o2)cc1
559,CCN1CCN(c2ccc(NC(=O)c3ccnn3C(C)C)cn2)C1=O
560,Cc1noc(C)c1CC(=O)NC1CCCN(c2ccccc2F)C1=O
561,Cc1cc(C)c(NC(=O)Cn2c(N)nc(C)cc2=O)c(C)c1
562,COc1ccccc1OCC#CCNC(=O)c1cn(C)nn1
563,O=C(Cn1nc(C(=O)N2CCCC2)ccc1=O)Nc1ccccc1F
564,Cc1cccc(C)c1OCC(=O)Nc1ccccc1C#N
565,CC(C)c1ncc(Cl)c(C(=O)N2CCN(CC(F)F)CC2)n1
566,COc1ccc(OC)c(NC(=O)c2snnc2-c2ccccc2)c1
567,O=C(NC1CCN(c2c(F)cccc2F)C1)c1cccnc1
568,Cc1cc(Br)cc2c1OCCCC2=O
569,CS(=O)(=O)N1CCC(NC(=O)C2CCCC2)CC1
570,N#Cc1cccnc1NCC(CO)Cc1cccs1
571,COc1ccccc1NC(=O)c1ccc(OCc2ccccc2)nc1
572,CC(C)c1ccc(C(=O)NCCc2n[nH]c(-c3ccccn3)n2)cc1
573,COc1cc(C(C)=O)ccc1OS(=O)(=O)c1ccc(C(C)=O)cc1
574,O=C(NCCOc1cccc2c1OC(C(F)(F)F)C2)c1ccon1
575,O=C(CC12CC3CC(CC(O)(C3)C1)C2)N1CCCC(n2cccn2)C1
576,Cc1nc(CNC(=O)CNC(=O)c2cc3occc3n2C)n[nH]1
577,COc1cccc(OC)c1C(=O)Nc1ccc(F)cc1F
578,COc1ccc(NC(=O)c2cnn(-c3ccccc3)c2)cn1
579,CN(Cc1nc2ccccc2[nH]1)C(=O)CC1=CCCCC1
580,Cn1ncc2c(N3CCCN(c4cccnn4)CC3)ncnc21
581,COc1cccc(C2CC2C(=O)N2CCC(=O)Nc3ccccc32)c1
582,Fc1ccc(-n2ncc3c(N4CCCCC4)ncnc32)cc1F
583,O=C(OCCOc1ccccc1F)C1CCN(c2ncccn2)CC1
584,CC(=O)c1cccc(NC(=O)CNC(=O)c2cccs2)c1
585,CCCC(C)CN(CC)C(=O)C1CC(=O)N(c2ccccc2)C1
586,N#Cc1cccc(S(=O)(=O)Oc2ccc(F)cc2F)c1
587,c1ccc(-c2ncc(CN3CCOC(c4nccs4)C3)s2)nc1
588,COc1ccc(C(C)(C)C)cc1NC(=O)c1cnc2n(c1=O)CCS2
589,CN(Cc1cccc(F)c1)C(=O)CCNS(=O)(=O)c1cccnc1
590,Cn1c(CNC(=O)Nc2ccc(F)cc2F)nc2ccccc21
591,CC(C)N1CCC(NC(=O)c2ccc(Cn3ccnc3)cc2)C1=O
592,CCS(=O)(=O)N1CCc2c(nc(-c3ccncc3)nc2N(C)C)C1
593,Brc1ccccc1-c1ccnc2ncnn12
594,Nc1cc(=O)[nH]c(=O)n1CCc1c[nH]c2ccccc12
595,O=C(CO)N1CCN(C(=O)Cc2ccc(-c3ccccc3)cc2)CC1
596,Cc1cccnc1CNC(=O)N(C)Cc1ccco1
597,COc1ccc(C(O)C(=O)Nc2ccc(C)cc2F)cc1
598,CCS(=O)(=O)N1CCCCC1CNC(=O)OC(C)(C)C
599,COc1ccccc1S(=O)(=O)NCC(O)c1ccc(C)cc1
600,Cc1ccc(S(=O)(=O)Oc2ccc3c(c2)ncn3C)c(F)c1
601,Cc1nc(CC(=O)N(C)Cc2ccccc2N2CCOCC2)cs1
602,CCOCc1ccccc1NC(=O)N1CCOCC1CC(C)C
603,COc1ccc(S(=O)(=O)Oc2ccc(-n3cnnn3)cc2)cc1
604,Cc1cccc(NC(=O)c2cncc(N)c2C)c1C
605,Cc1ccccc1CNS(=O)(=O)c1cccc(C(N)=O)c1
606,Cc1occc1CN(C)S(=O)(=O)N(C)CCC#N
607,O=C(NCCc1cccs1)c1cncc2cnccc12
608,CCOc1cccc2cc(C(C)NC(=O)NCc3ccco3)oc12
609,Nc1ccc(Cl)c(NC(=O)Nc2ccccc2)c1
610,O=C(CCSc1nc2ccccc2s1)NC1CC1
611,COc1ccc(-c2nc(Cc3c[nH]cn3)sc2C)cc1F
612,N#Cc1ncn(CC(O)c2ccc(C(F)(F)F)cc2)n1
613,CCOc1ccc2c(C(=O)NCCc3cccs3)cc(=O)oc2c1
614,CCN(C(=O)CN1CCN(c2ccc(F)cc2)C1=O)c1ccccc1
615,COc1ccc(OC)c(C2CCN(C(=O)CCc3ccccn3)C2)c1
616,COC(=O)CSc1ncnc(Nc2cccnc2)c1N
617,CNC(=O)C(NC(=O)c1nc(-c2ccccc2)oc1C(C)C)C(C)C
618,COc1ccccc1CNS(=O)(=O)c1c[nH]nc1N
619,COc1c2ccc(C(=O)N3CCOCC3)cc2nn1C
620,Cc1ccc(C(=O)c2ccc(N3CCOCC3)cc2)cc1
621,CCN(CC)C(=O)NCc1ccc(CN2CC(C)OC(C)C2)cc1
622,O=C(c1ccc(Cn2cc(Cl)cn2)o1)N1CCOCC1C1CC1
623,CC(CC(=O)N1CCN(c2ccccc2)CC1)C(N)=O
624,c1ccc(Cn2ccnc2CSc2cc3ccccc3cn2)cc1
625,Cc1ccc(S(=O)(=O)NCC(O)c2cn(C)c3ccccc23)cc1
626,O=C(NCc1ccccc1)c1c2c(nc3ccccc13)CCC2
627,COc1cc(CNC(=O)N2CCCC(NC(N)=O)C2)ccn1
628,COc1ccc(C(=O)CN2CCN(CCO)CC2)cc1N
629,Cc1n[nH]c(C)c1C(C)CC(=O)N1CCN(c2cccc(Cl)c2)CC1
630,CCn1cc(NCc2c(F)cccc2Cl)cn1
631,COc1ccc(F)cc1C(O)CNc1c(C)cccc1C
632,N#Cc1cc(F)c(NCC(=O)N2CCCC2)c(F)c1
633,COc1ccc(S(=O)(=O)Nc2ccc(N)cc2OC)cc1
634,Cc1cccc(C)c1NC(=O)c1cc2cccc3c2n1CCS3
635,Cc1cc(NC(=O)Cn2cc(N)cn2)ccc1Br
636,Cc1ccc(C#N)c(SCn2nnc3ccccc3c2=O)n1
637,CCOC(=O)N1CCCN(C(=O)Nc2ccnc(CC)c2)CC1
638,COc1cc(F)ccc1NCC(=O)Nc1c(C)nn(C(C)C)c1C
639,O=S(=O)(Nc1ccc2c(c1)OCCCO2)c1cccnc1
640,CCOc1ccc(NC(=O)COc2cccc(C(N)=O)c2)cc1F
641,CC(C)C(=O)Nc1cccc(C(=O)N(C)Cc2ccc(C#N)cc2)c1
642,CCc1onc(C)c1NC(=O)c1ccc(F)c(F)c1
643,CCC1CN(C(C)=O)CCC1NC(C)C(=O)Nc1ccc(F)cc1
644,CC(CC1CCCC1)C(=O)NCCCn1nc2ccccn2c1=O
645,Cc1ccc(C(=O)Nc2c(C)nn(C)c2C)cc1Cl
646,O=C(NCCn1cccn1)NCc1ccc(-n2cncn2)cc1
647,Cc1nn(C)c2nc(NCc3noc(C4CCCO4)n3)sc12
648,CCN1C(=O)C(C)(C)c2cc(S(=O)(=O)N3CCCCC3)ccc21
649,COCCOc1ccc(NS(=O)(=O)c2ccc(F)cc2)cn1
650,CN(Cc1ccc2c(c1)OCCO2)C(=O)c1ccnc(-n2ccnc2)c1
651,CCCCCN(C(N)=O)S(=O)(=O)c1ccc(C)c(F)c1
652,COc1ccc2cc(NC(=O)c3cc(C(C)=O)c[nH]3)cnc2c1
653,c1ccc(-c2nnc3sc(-c4cc[nH]n4)nn23)nc1
654,Cc1nc(N)cc(N2CC3CCCC(CC(=O)N(C)C)C3C2)n1
655,CC(NC(=O)c1cncn1-c1ccccc1)C(=O)OCc1ccccc1
656,Cc1cc(C(=O)Nc2ccc(Br)cc2Cl)c(C)o1
657,CCN(CC)C(=O)CCNC(=O)c1ccnc(SC)c1
658,Cn1cnnc1-c1ccccc1NC(=O)COc1ccc(Cl)cc1
659,N#Cc1ccccc1NC(=O)c1cnn(-c2ccc(F)cc2)n1
660,COc1ccc(-c2ccc(C(=O)NC(C)C)cc2)cc1OC
661,CCCCc1nc(Cc2ccccc2OC)sc1CO
662,O=c1[nH]c(NCc2ccccc2-n2ccnc2)nc2c1CCC2
663,CC(C)N(C)c1ccc(NC(=O)NC2CCC3(CC2)OCCO3)cc1
664,Cc1nc2nc(C)c3c(=O)n(-c4ccccc4)ccc3n2n1
665,CC(=O)Nc1cccc(CNC(=O)NCc2ccc(F)c(C)c2)c1
666,NC(=O)Cc1ccccc1NC(=O)c1cccc(F)c1
667,Cc1nsc(N2CCN(CCn3ccnc3C(C)C)CC2)n1
668,Cc1ccc(S(=O)(=O)c2ccc(C(=O)Nc3cccnc3)o2)cc1
669,COc1ccc(-c2ccc(C(C)O)c(=O)[nH]2)c(F)c1F
670,CCS(=O)(=O)N1CCC(C(=O)Nc2nc(C)cs2)CC1
671,Cc1cnc(SCC(=O)c2ccc(O)cc2O)nc1
672,O=C(COc1ccc(F)cc1)Nc1ccc(-c2ccccc2)nn1
673,Cc1ccc(CCNC(=O)N2CCCC2c2cc(C)no2)cn1
674,N#CCC(NCC1Cc2ccccc2O1)C(=O)N1CCCC1
675,C=CCN1CCN(S(=O)(=O)c2ccc(OC)c(OC)c2)CC1
676,N#Cc1c(N)nc2c(c1-c1ccccc1)c(=O)nc1sccn12
677,CNC(=O)C1(NC(=O)c2cn(C)nc2-c2cccs2)CCCCC1
678,O=C(Nc1ccc(NC(=O)C2CCCO2)cc1)c1ccncc1F
679,CN(Cc1cc(-c2cccs2)n[nH]1)C(=O)c1cnc(C2CC2)[nH]c1=O
680,CC(=O)Nc1cc(C(=O)NCc2ccccc2Cl)ccc1C
681,CN(C)C(=O)c1ccc(Cl)c(NC(=O)NCc2ccccc2)c1
682,O=C(NCc1ccccc1Oc1ccccc1)c1ccnnc1
683,O=C(CSc1nnnn1-c1ccccc1)NC1CCCCC1
684,Cc1cccc(NC(=O)CNC(=O)Cc2ccccc2)c1C
685,N#Cc1nnn(-c2ccc(Cl)c(Cl)c2)c1C1CCC1
686,CC(C)CC(C)(NC(=O)c1cc2cc(F)ccc2[nH]1)C(N)=O
687,O=C(CC1NC(=O)c2ccccc21)NCc1cn(-c2ccccc2)nn1
688,CCCOc1ccc(-c2cc(C(=O)OCC)n(C)n2)cc1
689,O=C(Cc1csc(-c2nc[nH]n2)n1)NCCc1cccc(F)c1
690,c1cncc(-c2nnc3sc(Cn4cccn4)nn23)c1
691,COc1ccc(NC(=O)N(C2CC2)C(C)C2CC2)cc1OC
692,CC(CC#N)N(C)Cc1cccc(Br)c1
693,Cc1cccc(C(=O)N2CCOC(c3ccccc3)C2)n1
694,CCn1ccc(=O)nc1SCC(=O)Nc1ccc(Cl)cn1
695,CCNC(=O)C(C)NC(=O)NCCOc1cccc(F)c1
696,CCCOCC1CCN(C(=O)NCc2cccc3cccnc23)C1
697,Cc1ccsc1CN(C)S(=O)(=O)c1ccc2c(c1)CCO2
698,CC(NC(=O)c1ccc2c(c1)NC(=O)CO2)c1ccc2c(c1)CCC2
699,COc1ccc(CN(C)C(=O)COc2cc(C)ccc2F)cc1F
700,CCC(=O)Nc1sc(C(=O)OC)c(C)c1C(N)=O
701,CC(=O)c1ccc(Nc2ccc(C)c(N)c2)c(F)c1
702,CCC(=O)Nc1cccc(C(=O)Nc2ccc(OC)cc2OC)c1
703,Cc1cc2oc(=O)cc(Cn3ccnc3)c2cc1Br
704,C=CCn1c(-c2ccco2)nnc1S(=O)(=O)Cc1ccccc1F
705,COC(=O)c1n[nH]c2ccc(NC(=O)c3ccccn3)cc12
706,CN(C(=O)CCc1nc2ccccc2c(=O)[nH]1)C1CCCCC1
707,CCc1nc(C)c(C(=O)NCC2CN3CCCCC3CO2)o1
708,Cc1ccc2c(CC(=O)OCCCc3cccnc3)coc2c1
709,CC(CO)CNC(=O)NCc1ccc(Oc2ccc(F)cc2)cc1
710,O=S(=O)(c1ccccc1)C1CCN(Cc2ccccc2F)C1
711,COc1ccc(-n2cnnc2-c2cc(N)ccc2C)cc1Cl
712,O=C(C1CC2CCC1C2)N1CCN(Cc2ccncc2)CC1
713,O=C(NC(c1ccncc1)c1ccc(F)cc1)c1ccoc1
714,COc1ccc(-n2ccc(C(=O)OCC3CCNC3)n2)cc1
715,CC(CNC(=O)C1CCC(=O)N1)Oc1cccc(Cl)c1
716,CNC(=O)c1nn(-c2ccc(F)cc2)c(=O)cc1OC
717,COc1ccccc1C(=O)Nc1cccn(Cc2ccccc2)c1=O
718,C#CCN1C(=O)COc2ccc(NC(=O)CC)cc21
719,CC(C)C(=O)Nc1nnc(S(=O)(=O)N(C)c2ccccc2)s1
720,O=C(CSc1nc(-c2ccccc2)n[nH]1)N1CCCC1
